7.642659973421333E-4	0.643375298423596
8.42475543075669E-4	0.6429745210334331
8.659576623322799E-4	0.6425629719064578
8.82658138607942E-4	0.6427992833837785
8.33264196563801E-4	0.6429594260814939
0.0010052438297082729	0.6431308357283585
8.651381944374892E-4	0.6434766898654043
7.858429984997081E-4	0.6430295341128713
8.280984208892876E-4	0.6441088849877904
8.017582064948186E-4	0.6430629090661607
8.75021879589135E-4	0.6430492568555959
8.578256551501891E-4	0.6429811655501504
8.688789505274839E-4	0.6437119370063834
9.212254423340331E-4	0.6430279957802222
8.037219707140604E-4	0.6427360210184447
8.69351492671094E-4	0.6431534707475908
7.66254973250558E-4	0.6434206533532191
8.201765918910373E-4	0.6430513065978747
7.724607804987614E-4	0.6435718762556137
7.836743649629079E-4	0.643368017264159
7.328565700380995E-4	0.6432969098895107
9.2396072553952E-4	0.6435379929804317
8.599155538853632E-4	0.6431331410645078
7.365989899631207E-4	0.6433536363549944
8.153829318206625E-4	0.6434751451094373
8.248854419982965E-4	0.6428355996704682
9.459723207487999E-4	0.6430338625102916
7.436990505769742E-4	0.642765596726488
8.198396169597677E-4	0.6429227232301835
8.285903026248977E-4	0.6429915878946034
