117500.413335	321016.919557	326971.337438	39.792426	3439590546.184445	21.436615	85.631862	17655.760813	80.102027	81078.202670	
418.351929	54330.039143	37654.664071	12.025746	61902.305893	20.996279	47.516225	13074.813441	12.790500	13509.947619	
50.519667	15365.858393	2277.975157	2.362021	2478.919983	18.356637	24.089128	10957.115729	4.316075	4084.302572	
9.158027	2520.585544	54.942417	0.592046	536.178259	11.345792	7.741751	9454.672423	1.888655	1530.330509	
2.175926	176.985179	1.183290	0.149980	229.927833	4.666413	1.892857	4209.305007	1.263517	802.596926	
0.578410	9.270676	0.017399	0.037536	67.098713	1.259584	0.401614	1497.460468	1.069166	545.010926	
0.126712	0.129054	0.000593	0.008714	10.522411	0.104791	0.082614	598.411418	0.888852	414.782755	
0.026386	0.002707	0.000004	0.002104	1.812474	0.011862	0.016026	203.763877	0.469768	327.587539	
0.005289	0.000058	0.000000	0.000438	0.337714	0.001685	0.002855	66.464286	0.164605	270.549693	
0.001195	0.000002	0.000000	0.000074	0.081352	0.000279	0.000471	19.927109	0.053477	226.676676	
0.000288	0.000000	0.000000	0.000005	0.019304	0.000044	0.000049	7.908252	0.017725	191.352290	
