117500.413335	321016.919557	326971.337438	39.792426	3439590546.184445	21.436615	85.631862	17655.760813	80.102027	81078.202670	
216.197500	16515.182994	15566.238014	9.689632	41824.047466	20.300701	39.220971	10198.060792	4.767721	4705.150540	
16.004316	1651.772289	1313.389564	0.786136	2029.369631	18.143230	19.589687	7075.870891	1.396461	926.857136	
1.326217	176.478211	78.416427	0.063662	364.447609	12.318213	4.602744	3877.622028	1.028433	458.033313	
0.122757	18.659079	2.718758	0.005401	124.326548	6.666951	1.253466	791.569269	0.381695	310.330289	
0.012330	1.359860	0.162548	0.000409	48.868729	2.265123	0.407537	110.369444	0.048098	229.265287	
0.000981	0.090712	0.009811	0.000014	14.864657	0.351529	0.117608	13.035633	0.007180	177.071569	
0.000085	0.007421	0.000015	0.000000	2.933876	0.104286	0.036473	1.317969	0.003737	147.289003	
0.000010	0.000510	0.000000	0.000000	0.126097	0.006260	0.010062	0.136685	0.003067	122.729421	
0.000001	0.000035	0.000000	0.000000	0.060122	0.001633	0.003331	0.014398	0.003041	104.339645	
0.000000	0.000003	0.000000	0.000000	0.049473	0.000647	0.001883	0.004133	0.003038	87.413334	
