3.406169548689536E-4	0.002385984461298697
3.086085031371482E-4	0.002269281762609024
3.599180524220697E-4	0.002544205831197385
5.160486914583051E-4	0.003308765229595088
2.5279745088503897E-4	0.001746105660958374
4.19782987792545E-4	0.0028783895222557147
5.428554409514937E-4	0.003455804944395904
3.4565106509441325E-4	0.0023823543397521875
4.4854774929645343E-4	0.0029081596434098454
6.695764551915491E-4	0.0037240028242131445
3.6272860199820637E-4	0.002902618775447389
5.127786233358963E-4	0.003281601261521827
4.44219195571115E-4	0.0027254935891899935
3.8072871904504523E-4	0.0026040725790285697
4.8734428437132604E-4	0.002959627803570009
3.4572664511186354E-4	0.002552872742951099
2.2852579304664508E-4	0.0014937040240180428
2.3179836916705702E-4	0.00154760268339939
4.976151772277567E-4	0.003318739345673513
3.9152703429436636E-4	0.0028043433943086425
4.7838062091942854E-4	0.003358491414937955
2.2853175750140237E-4	0.0015987102399178006
4.2575446146490744E-4	0.002901566444895432
3.990397867896876E-4	0.002431485305101866
4.480808912145703E-4	0.002842793856342241
3.464554750839351E-4	0.0026551053837248636
3.5173275248042844E-4	0.0022144201803460405
3.811856952452819E-4	0.0026042923294194013
4.1928732467374347E-4	0.003092203510495523
4.077229908422459E-4	0.001980884079085405
