8.215838859159293E-4	0.023043074188122105
3.854752874399488E-4	0.022098468637601343
8.851866258396835E-4	0.03514805602019862
4.2810409148400923E-4	0.03029414315255442
5.685151135721307E-4	0.028894457949689117
0.002016083758151513	0.04006385709737113
4.268901791554847E-4	0.024980312559289897
6.336501091193684E-4	0.023261963742214897
0.003255037214845774	0.038427453977938446
4.973979264894717E-4	0.05581232106263634
5.050681559861387E-4	0.021474039412230802
5.873251051840435E-4	0.017539101620694095
0.003236245900813333	0.027592840120334954
6.355155132550593E-4	0.03717235652900976
7.897887867207537E-4	0.03358720098848235
5.116257967246273E-4	0.03888865437016147
4.195523515313398E-4	0.02466312393170473
5.205256042436884E-4	0.024468279532311087
6.942344139388478E-4	0.011110411187913824
5.706422839623791E-4	0.018057843162800936
5.384583049285558E-4	0.01444743855583607
7.934154036004717E-4	0.06325798988296322
0.0013359437746959062	0.016727951499679473
0.004919585530456492	0.08960606799091175
3.755295095971197E-4	0.018323503418237692
6.939070401056384E-4	0.019190206764536734
0.004438347366827669	0.04241916830188061
5.692904591007072E-4	0.01654245506224867
6.048146771604039E-4	0.03768047119615886
4.281582158802734E-4	0.017414055206118877
