117500.413335	321016.919557	326971.337438	39.792426	3439590546.184445	21.436615	85.631862	17655.760813	80.102027	81078.202670	
217.493476	15680.747268	16002.666127	9.844764	38739.024889	20.162457	39.603478	10295.644102	4.714135	4495.527265	
15.437495	1683.324053	1322.603146	0.796230	1333.623741	18.228747	19.531505	6920.898844	1.385362	882.815388	
1.385265	192.662415	39.135515	0.068624	287.401948	10.479564	4.398169	3514.716147	1.027831	463.184274	
0.168706	13.725531	1.527471	0.005473	77.145963	4.081445	1.257560	355.056139	0.337447	314.510984	
0.012699	0.884094	0.010268	0.000569	21.627705	0.933330	0.338830	21.954337	0.057097	233.354134	
0.001157	0.054093	0.000284	0.000151	12.121598	0.084360	0.086290	2.031652	0.011756	186.473720	
0.000095	0.003330	0.000003	0.000000	11.079572	0.016089	0.024375	0.176718	0.006441	151.954857	
0.000007	0.000198	0.000000	0.000000	5.239880	0.003865	0.006055	0.016927	0.006044	124.878659	
0.000001	0.000012	0.000000	0.000000	4.799781	0.000917	0.001682	0.002061	0.006017	105.625756	
0.000000	0.000001	0.000000	0.000000	4.447229	0.000375	0.000584	0.000824	0.006014	91.841872	
