117500.413335	321016.919557	326971.337438	39.792426	3439590546.184445	21.436615	85.631862	17655.760813	80.102027	81078.202670	
309.353441	15643.572457	15197.643597	9.371825	86764.087570	18.809032	26.573511	9030.097064	4.065525	4218.867566	
24.175768	1737.737487	1489.549733	0.735036	3457.123927	14.718234	7.368971	4195.886678	1.320029	901.261992	
2.242427	187.187116	169.902743	0.059140	369.856046	8.548642	1.051298	1166.916380	0.984483	445.975422	
0.183388	19.490321	16.984671	0.004887	31.258065	3.613218	0.079915	113.204267	0.288429	292.767188	
0.018160	2.080063	1.554341	0.000497	4.538158	1.407750	0.009872	11.851260	0.046745	215.846581	
0.001854	0.155181	0.157515	0.000150	1.143073	0.052449	0.003810	1.101092	0.010510	165.246266	
0.000157	0.013301	0.011857	0.000139	0.366934	0.000222	0.002220	0.091845	0.007920	135.137304	
0.000016	0.001104	0.000940	0.000139	0.000003	0.000045	0.001825	0.012419	0.007694	111.077265	
0.000004	0.000090	0.000094	0.000139	0.000003	0.000013	0.001742	0.001530	0.007673	92.446321	
0.000000	0.000008	0.000008	0.000139	0.000003	0.000004	0.001732	0.000703	0.007671	79.332658	
