117500.413335	321016.919557	326971.337438	39.792426	3439590546.184445	21.436615	85.631862	17655.760813	80.102027	81078.202670	
209.024144	4276.159448	9673.009329	4.872231	104061.095488	20.252497	40.561389	10171.510681	5.089814	4311.964991	
10.606238	73.190340	445.711104	0.108155	6987.057187	20.017856	23.760663	6997.181672	1.421197	862.430746	
0.859911	7.226230	9.991680	0.005232	1411.135909	19.636916	6.353154	4208.193808	1.028930	444.405592	
0.080444	0.712609	0.785804	0.000343	625.426639	17.007212	1.943816	1603.495648	0.405163	302.265857	
0.007629	0.030719	0.000867	0.000013	389.338747	11.804312	0.856805	208.320694	0.071248	222.254282	
0.000661	0.002880	0.000001	0.000000	291.004166	7.945199	0.561537	28.448519	0.017896	174.711771	
0.000045	0.000279	0.000000	0.000000	240.953611	3.145026	0.489637	20.384070	0.013693	140.782043	
0.000004	0.000084	0.000000	0.000000	178.196979	0.845066	0.315830	19.791556	0.013249	117.033097	
0.000000	0.000005	0.000000	0.000000	91.429344	0.169319	0.130835	19.745016	0.010843	100.632495	
0.000000	0.000000	0.000000	-0.000000	34.858265	0.027329	0.040169	19.740772	0.010839	85.547394	
