117500.413335	321016.919557	326971.337438	39.792426	3439590546.184445	21.436615	85.631862	17655.760813	80.102027	81078.202670	
288.134818	7640.272132	7871.269540	1.808868	109361.502790	17.009348	21.342536	5166.735893	3.308445	2678.532094	
31.600695	790.046702	1148.343936	0.453423	5331.721487	9.504205	7.372885	2496.446434	1.263799	702.832951	
4.480616	119.852432	174.891771	0.405267	414.937776	4.848037	5.739426	2329.229631	0.912972	507.199553	
0.787582	21.820995	24.458353	0.256773	46.067770	2.076486	3.465515	2009.456468	0.339207	483.184335	
0.034737	7.017112	1.881210	0.128643	3.088618	0.918719	1.592188	1576.483028	0.166310	480.572347	
0.004580	2.714603	0.111880	0.071621	0.387178	0.716958	0.765873	1401.616174	0.118558	479.944388	
0.001596	0.013391	0.004824	0.019201	0.097075	0.680903	0.181288	1337.888462	0.107029	479.890015	
0.000105	0.001291	0.001608	0.007085	0.008923	0.004963	0.080810	1314.460498	0.096035	479.879277	
0.000034	0.000120	0.000960	0.001370	0.001661	0.001327	0.037116	1306.655849	0.067468	479.874339	
0.000022	0.000051	0.000764	0.000755	0.000582	0.000570	0.016460	1303.256636	0.067254	479.873600	
